label,original,augmented,method
1,there 's got to be a more graceful way of portraying the devastation of this disease .,There must be a more graceful way to describe the devastation of this disease.,back_translation
1,"adults , other than the parents ... will be hard pressed to succumb to the call of the wild .","adults, other than parents... will be hard to succumb to the call of nature.",back_translation
1,"plays like one long , meandering sketch inspired by the works of john waters and todd solondz , rather than a fully developed story .","plays as a long, meandering sketch inspired by the works of john eaux and todd solondz, rather than a fully developed story.",back_translation
1,snow dogs finds its humour in a black man getting humiliated by a pack of dogs who are smarter than him,Snow dogs find his humor in a black man being humiliated by a bunch of dogs that are smarter than him.,back_translation
1,the hackneyed story about an affluent damsel in distress who decides to fight her bully of a husband is simply too overdone .,The hackneyed story about a woman rich in distress who decides to fight her tyrant of a husband is simply too overrated.,back_translation
1,a characteristically engorged and sloppy coming-of-age movie .,An age-old film engorged and negligent.,back_translation
1,a big meal of cliches that the talented cast generally chokes on .,a great meal of clichés that talented casting usually choke on .,back_translation
1,goes on and on to the point of nausea .,continues and continues until nausea.,back_translation
1,you 'll feel like you ate a reeses without the peanut butter ... ',You'll feel like you're eating a reed without peanut butter...,back_translation
1,"broder 's screenplay is shallow , offensive and redundant , with pitifully few real laughs .","Broder 's script is shallow, offensive and redundant, with pitifully few real laughs.",back_translation
1,"after an hour and a half of wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be , you discover that the answer is as conventional as can be .","After an hour and a half of wondering -- sometimes fun, sometimes impatiently -- what this highly unconventional film is supposed to be, you discover that the answer is as conventional as possible.",back_translation
1,a puzzle whose pieces do not fit .,a puzzle whose parts do not match.,back_translation
1,"after the first 10 minutes , which is worth seeing , the movie sinks into an abyss of clichés , depression and bad alternative music .","After the first 10 minutes, which is worth seeing, the film sinks into an abyss of clichés, depression and poor alternative music.",back_translation
1,no such thing breaks no new ground and treads old turf like a hippopotamus ballerina .,No such thing breaks any new ground and treads the old grass like a hippopotamus ballerina.,back_translation
1,it made me realize that we really have n't had a good cheesy b-movie playing in theaters since ... well ... since last week 's reign of fire .,It made me realize that we really haven't had a good b-movie cheesey playing in theatres since... well... since the reign of fire last week.,back_translation
1,ultimately this is a frustrating patchwork : an uneasy marriage of louis begley 's source novel -lrb- about schmidt -rrb- and an old payne screenplay .,It's finally a frustrating patchwork: a difficult marriage of louis begley's novel source -lrb- on schmidt -rrb- and an old payne scenario.,back_translation
1,nothing more than a stifling morality tale dressed up in peekaboo clothing .,Nothing more than a suffocating moral tale dressed in peekaboo clothes.,back_translation
1,every joke is repeated at least four times .,Each joke is repeated at least four times.,back_translation
1,"the gags , and the script , are a mixed bag .","gags, and script, are a mixed bag.",back_translation
1,and adults will at least have a dream image of the west to savor whenever the film 's lamer instincts are in the saddle .,and adults will have at least one dream image of the West to enjoy every time the lamer instincts of the film are in the saddle.,back_translation
1,"an overstylized , puréed mélange of sex , psychology , drugs and philosophy .","an overstylized, purée sex mix, psychology, drugs and philosophy.",back_translation
1,a documentary to make the stones weep -- as shameful as it is scary .,A documentary to make the stones cry -- as shameful as it is frightening.,back_translation
1,starts out ballsy and stylish but fails to keep it up and settles into clichés .,starts in blinks of eye and elegant but fails to maintain it and settles in clichés.,back_translation
1,"-lrb- i -rrb- t 's certainly laudable that the movie deals with hot-button issues in a comedic context , but barbershop is n't as funny as it should be .","-lrb- i -rrb- t 's certainly laudable that the film deals with hot button problems in a comic context, but barbershop is not as funny as it should be.",back_translation
1,"this misty-eyed southern nostalgia piece , in treading the line between sappy and sanguine , winds up mired in tear-drenched quicksand .","This piece of mediocrity nostalgia, walking the line between the sapper and the blood, wraps in a murmur in tear-like moving sands.",back_translation
1,the only fun part of the movie is playing the obvious game .,The only fun part of the movie is to play the obvious game.,back_translation
1,"an inconsequential , barely there bit of piffle .","A little inconsistent, there's only a little bit of pee.",back_translation
1,"although fairly involving as far as it goes , the film does n't end up having much that is fresh to say about growing up catholic or , really , anything .","Although involving far enough, the film does not end up having many things that are fresh to say about growing up Catholic or, really, anything.",back_translation
1,its inescapable absurdities are tantamount to insulting the intelligence of anyone who has n't been living under a rock -lrb- since sept. 11 -rrb- .,Its inescapable absurdities are equivalent to insulting the intelligence of anyone who has not lived under a rock - lrb - since seven. 11 -rrb- .,back_translation
1,the movie generates plot points with a degree of randomness usually achieved only by lottery drawing .,the film generates plot points with a degree of randomity usually obtained only by lottery draw.,back_translation
1,"there may have been a good film in `` trouble every day , '' but it is not what is on the screen .","There may have been a good movie in ``problem every day, '' but that's not what's on the screen.",back_translation
1,the result is an ` action film ' mired in stasis .,"The result is a "" action film "" wrapped in the stasis.",back_translation
1,that 's because relatively nothing happens .,That's because relatively nothing happens.,back_translation
1,"an authentically vague , but ultimately purposeless , study in total pandemonium .","an authentically vague, but ultimately purposeless, study in total pandemonium.",back_translation
1,but they do n't fit well together and neither is well told .,But they don't fit well together and we don't say well either.,back_translation
1,like most movies about the pitfalls of bad behavior ... circuit gets drawn into the party .,like most movies on the traps of bad behavior ... circuit is drawn into the party.,back_translation
1,"... there 's a choppy , surface-effect feeling to the whole enterprise .",... there is a feeling of surface and surface effect for the whole company.,back_translation
1,the movie does such an excellent job of critiquing itself at every faltering half-step of its development that criticizing feels more like commiserating .,The film does such an excellent job of criticizing each false half-step of its development that criticizes itself more like a clerk.,back_translation
1,plays like a series of vignettes -- clips of a film that are still looking for a common through-line .,plays like a series of thumbnails -- clips from a movie that are always looking for a current line.,back_translation
1,"though impostor deviously adopts the guise of a modern motion picture , it too is a bomb .","Although the impostor takes the form of a modern film in a derisory way, it is also a bomb.",back_translation
1,one key problem with these ardently christian storylines is that there is never any question of how things will turn out .,A key problem with these ardently Christian stories is that there is never a question about how things will happen.,back_translation
1,"seriously , rent the disney version .","Seriously, rent the disney version.",back_translation
1,the only pain you 'll feel as the credits roll is your stomach grumbling for some tasty grub .,The only pain you will feel as the turnover of credits is your stomach grunts for a tasty grunt.,back_translation
1,"an ill-conceived jumble that 's not scary , not smart and not engaging .","an ill-conceived buzz that 'is not scary, not smart and not engaging.",back_translation
1,"too much of the movie feels contrived , as if the filmmakers were worried the story would n't work without all those gimmicks .","too much of the film feels complicated, as if the filmmakers were worried the story would not work without all these gimmicks.",back_translation
1,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .","austin power in the gold member is a wreck of a movie car, a catastrophic collision of lack of taste and gall that will nevertheless let fans claim for another race.",back_translation
1,-lrb- t -rrb- oo many of these gross out scenes ...,-Lrb- t -rrb- oo many of these coarse scenes outside ...,back_translation
1,the dialogue is very choppy and monosyllabic despite the fact that it is being dubbed .,the dialogue is very thorny and monosyllabic despite the fact that it is nicknamed .,back_translation
1,"it would n't matter so much that this arrogant richard pryor wannabe 's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny .","It doesn't matter that this arrogant richard pryor wantbe's routine is offensive, childish and unimaginatively nauseous if it was at least funny.",back_translation
1,"... for all its social and political potential , state property does n't end up being very inspiring or insightful .","... for all its social and political potential, state ownership does not end up being very inspiring or insightful.",back_translation
1,unwieldy contraption .,untimely counter-evidence.,back_translation
1,a sub-formulaic slap in the face to seasonal cheer .,a subform slap in front of seasonal joy.,back_translation
1,feral and uncomfortable .,It's just... it's feral and uncomfortable.,back_translation
1,seems like someone going through the motions .,It looks like someone's going through the movements.,back_translation
1,"fans of plympton 's shorts may marginally enjoy the film , but it is doubtful this listless feature will win him any new viewers .","Plympton short fans can enjoy the film slightly, but it is doubtful that this feature film without a list will win him any new spectator.",back_translation
1,"... a bland , pretentious mess .","...a bum, a pretentious mess.",back_translation
1,"the film never rises above a conventional , two dimension tale","the film never rises above a conventional tale, two dimensions",back_translation
1,"... if it had been only half-an-hour long or a tv special , the humor would have been fast and furious -- at ninety minutes , it drags .","...if it had been only half an hour long or a special television, humor would have been quick and furious -- 90 minutes away, he'd hang out.",back_translation
1,"a superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find .","A superfluous continuation... saddened by the old familiar feeling of "" letting this thing pass "" : everyone showed themselves at the time and place set, but the visible enthusiasm is very difficult to find.",back_translation
1,a listless and desultory affair .,a case with no list and no history.,back_translation
1,a wannabe comedy of manners about a brainy prep-school kid with a mrs. robinson complex founders on its own preciousness -- and squanders its beautiful women .,A fashionable comedy about a brain-shaped pre-school kid with a complex founder of Mrs. Robinson on her own precious -- and wasting her beautiful women.,back_translation
1,nothing about them is attractive .,Nothing of them is attractive.,back_translation
1,predictably melodramatic .,I'm sure it's melodramatic.,back_translation
1,the whole talking-animal thing is grisly .,The talking animal is grayly.,back_translation
1,more a gunfest than a rock concert .,More a cannon feast than a rock concert.,back_translation
1,"nelson 's intentions are good , but the end result does no justice to the story itself .","The intentions of nelson are good, but the final result does not give justice to the story itself.",back_translation
1,aggressive self-glorification and a manipulative whitewash .,Aggressive self-glorification and manipulative washing.,back_translation
1,fails to convince the audience that these brats will ever be anything more than losers .,Can't convince the audience that these kids will never be anything more than losers.,back_translation
1,"an empty exercise , a florid but ultimately vapid crime melodrama with lots of surface flash but little emotional resonance .","an empty exercise, a florid crime melodrama but finally vague with lots of surface flash but little emotional resonance.",back_translation
1,"the script is a tired one , with few moments of joy rising above the stale material .","the script is tired, with a few moments of joy rising above the dead matter.",back_translation
1,the lousy john q all but spits out denzel washington 's fine performance in the title role .,the bad john q everything except spit on the denzel washington 's fine performance in the title role.,back_translation
1,"officially , it is twice as bestial but half as funny .","Officially, he's twice as best but half the funnier.",back_translation
1,a film that suffers because of its many excesses .,A film that suffers because of its many excesses.,back_translation
1,the leads we are given here are simply too bland to be interesting .,the tracks we give here are simply too dark to be interesting.,back_translation
1,"a distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour .","a significantly minor effort that will be considered as a better advantage over the cable , especially given its operating time of just one hour .",back_translation
1,the comedy death to smoochy is a rancorous curiosity : a movie without an apparent audience .,The death of the comedy with smoke is a gruesome curiosity: a film with no apparent audience.,back_translation
1,a film that loses sight of its own story .,A film that loses sight of its own story.,back_translation
1,"where tom green stages his gags as assaults on america 's knee-jerk moral sanctimony , jackass lacks aspirations of social upheaval .","where Tom Green staged his gags like assaults on America's moral knee-jerk Sanctimony, the moron lacks aspirations for social upheaval.",back_translation
1,"these self-styled athletes have banged their brains into the ground so frequently and furiously , their capacity to explain themselves has gone the same way as their natural instinct for self-preservation .","These self-stylished athletes have struck their brains in the ground so frequently and furiously, their ability to explain has happened in the same way as their natural instinct for self-preservation.",back_translation
1,"never decides whether it wants to be a black comedy , drama , melodrama or some combination of the three .","Never decide if he wants to be a black comedy, dramatic, melodrama or a combination of the three.",back_translation
1,those 24-and-unders looking for their own caddyshack to adopt as a generational signpost may have to keep on looking .,these 24 years looking for their own caddyshack to adopt as a generational billboard may have to keep looking.,back_translation
1,"sadly , ` garth ' has n't progressed as nicely as ` wayne . '","Unfortunately, "" garth "" has not progressed as well as "" wayne "" .",back_translation
1,-lrb- t -rrb- he ideas of revolution # 9 are more compelling than the execution,The ideas of revolution #9 are more convincing than execution,back_translation
1,"most of the information has already appeared in one forum or another and , no matter how broomfield dresses it up , it tends to speculation , conspiracy theories or , at best , circumstantial evidence .","Most of the information has already appeared in one forum or another and, no matter how broomfield dress it, it tends to speculation, conspiracy theories or, at best, circumstantial evidence.",back_translation
1,consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire .,Consider the film as a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant backward step for a director I admire.,back_translation
1,"although it tries to be much more , it 's really just another major league .","Although he's trying to be a lot more, it's really another major league.",back_translation
1,"when the screenwriter responsible for one of the worst movies of one year directs an equally miserable film the following year , you 'd have a hard time believing it was just coincidence .","When the writer in charge of one of the worst one-year films makes a film just as miserable the following year, you'd find it hard to believe it was just a coincidence.",back_translation
1,"director elie chouraqui , who co-wrote the script , catches the chaotic horror of war , but why bother if you 're going to subjugate truth to the tear-jerking demands of soap opera ?","The director Elie Chouraqui, who co-wrote the script, catches the chaotic horror of war, but why bother you if you are going to subject the truth to the tearing demands of soap opera?",back_translation
1,this is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .,It is a film so uncertain of its ability to excite that it does not cause one but two glaring thunderstorms to highlight the action.,back_translation
1,"if i want music , i 'll buy the soundtrack .","If I want some music, I'll buy the soundtrack.",back_translation
1,sometimes makes less sense than the bruckheimeresque american action flicks it emulates .,sometimes has less meaning than the American action bruckheimeresque flicks it emulates.,back_translation
1,a dark comedy that goes for sick and demented humor simply to do so .,a black comedy that goes for sick humor and simply denied to do it.,back_translation
1,lazily directed by charles stone iii ... from a leaden script by matthew cirulnick and novelist thulani davis .,Lazly directed by charles stone iii ... from a lead script of matthew cirullick and novelist thulani davis .,back_translation
1,"the dialogue is cumbersome , the simpering soundtrack and editing more so .","the dialogue is bulky, the soundtrack simplifying and editing even more.",back_translation
1,this is a film living far too much in its own head .,It's a movie that lives way too much in its own head.,back_translation
1,"pascale bailly 's rom-com provides amélie 's audrey tautou with another fabuleux destin -- i.e. , a banal spiritual quest .","Pascale bailly 'Rom-com provides Amélie 's audrey tautou with another fabulous destiny - that is, a common spiritual quest.",back_translation
1,"go , girls , right down the reality drain .","Come on, girls, right down the drain reality.",back_translation
1,"the problem , amazingly enough , is the screenplay .","the problem, surprisingly enough, is the scenario.",back_translation
1,so aggressively cheery that pollyana would reach for a barf bag .,so aggressively joyful that the polliana would reach for a bag of barf.,back_translation
1,"a worthy idea , but the uninspired scripts , acting and direction never rise above the level of an after-school tv special .","A worthy idea, but uninspired scripts, action and direction never rise above the level of a TV special after school.",back_translation
1,there 's a whole heap of nothing at the core of this slight coming-of-age\/coming-out tale .,There's a lot of nothing at the heart of this little old-age history.,back_translation
1,a sleep-inducing thriller with a single twist that everyone except the characters in it can see coming a mile away .,"a thriller sleeping with a single twist that everyone, with the exception of the characters who are there, can see coming at a distance of one kilometer.",back_translation
1,"cuba gooding jr. valiantly mugs his way through snow dogs , but even his boisterous energy fails to spark this leaden comedy .","cube gooding jr. valiantly mugs his way through the snow dogs, but even his noisy energy does not manage to spark this lead comedy.",back_translation
1,"simplistic , silly and tedious .","simplistic, stupid and tedious.",back_translation
1,we just do n't really care too much about this love story .,We don't care too much about this love thing.,back_translation
1,"for a film about explosions and death and spies , `` ballistic : ecks vs. sever '' seems as safe as a children 's film .","for a film about explosions and death and spies, ``ballistic: ecks vs sever '' seems as safe as a child's film.",back_translation
1,"well , in some of those , the mother deer even dies .","Well, in some of them, the deer even dies.",back_translation
1,less than fresh .,less than fresh.,back_translation
1,"they just have problems , which are neither original nor are presented in convincing way .","they have only problems , which are neither original nor convincingly presented .",back_translation
1,mindless and boring martial arts and gunplay with too little excitement and zero compelling storyline .,martial arts without mind and boring and cannon game with too little excitement and zero convincing story.,back_translation
1,"i think it was plato who said , ' i think , therefore i know better than to rush to the theatre for this one . '","I think Plato said, 'I think, so I know better than rushing to the theater for this one.'",back_translation
1,"the soul-searching deliberateness of the film , although leavened nicely with dry absurdist wit , eventually becomes too heavy for the plot .","the deliberation of research of the soul of the film, although leaven pleasantly with the absurd spirit dry, ends up becoming too heavy for the plot.",back_translation
1,is n't it a bit early in his career for director barry sonnenfeld to do a homage to himself ?,Isn't it a little early in his career for director Barry Sonnenfeld to pay tribute to himself?,back_translation
1,"white has n't developed characters so much as caricatures , one-dimensional buffoons that get him a few laughs but nothing else .","White has not developed characters as much as cartoons, one-dimensional buffoons that make him laugh a few times but nothing else.",back_translation
1,"hawke 's film , a boring , pretentious waste of nearly two hours , does n't tell you anything except that the chelsea hotel today is populated by whiny , pathetic , starving and untalented artistes .","hawke's movie, a boring, pretentious waste of nearly two hours, does not tell you anything if what the hotel chelsea today is populated by whinny, pathetic, hungry and non-talent artists.",back_translation
1,gets bogged down by an overly sillified plot and stop-and-start pacing .,is surrounded by a ground too silified and stop-and-start parcourage.,back_translation
1,"some body often looks like an episode of the tv show blind date , only less technically proficient and without the pop-up comments .","a certain body often looks like an episode of the blind TV show date, only less technically competent and without pop-up comments.",back_translation
1,"silly stuff , all mixed up together like a term paper from a kid who ca n't quite distinguish one sci-fi work from another .","stupid stuff, all mixed together like a paper term from a child who doesn't quite distinguish a science fiction job from another.",back_translation
1,the rules of attraction gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing .,the rules of attraction irritates us too much on party favors to sober ourselves with transparent attempts to moralize.,back_translation
1,wishy-washy .,Washy-wishy.,back_translation
1,"no one can doubt the filmmakers ' motives , but the guys still feels counterproductive .","No one can doubt the motivations of the filmmakers, but the guys still feel counterproductive.",back_translation
1,"it just goes to show , an intelligent person is n't necessarily an admirable storyteller .","He's just going to show, a smart person isn't necessarily an admirable storyteller.",back_translation
1,moves in such odd plot directions and descends into such message-mongering moralism that its good qualities are obscured .,moves in such strange directions of intrigue and descends into such moralism of spreading messages that his good qualities are obscured.,back_translation
1,"too often , son of the bride becomes an exercise in trying to predict when a preordained `` big moment '' will occur and not `` if . ''","Too often, the bride's son becomes an exercise trying to predict when a pre-ordered ""great moment"" will happen and not ""if ...""",back_translation
1,"why `` they '' were here and what `` they '' wanted and quite honestly , i did n't care .","Why ``they'' were here and what ``they'' wanted and quite honestly, I didn't care.",back_translation
1,shallow .,shallow.,back_translation
1,"off the hook is overlong and not well-acted , but credit writer-producer-director adam watstein with finishing it at all .","out of crochet is long and not well operated, but crédit-producer-director adam watstein with finish at all.",back_translation
1,"`` freaky friday , '' it 's not .",It's not a weird Friday.,back_translation
1,an essentially awkward version of the lightweight female empowerment picture we 've been watching for decades,an essentially awkward version of the light image of women's empowerment that we have been looking at for decades,back_translation
1,borrows from other movies like it in the most ordinary and obvious fashion .,borrows from other films like her in the most ordinary and obvious way.,back_translation
1,"appropriately cynical social commentary aside , # 9 never quite ignites .","an appropriate cynical social comment aside, #9 never ignites completely.",back_translation
1,the story alone could force you to scratch a hole in your head .,History alone could force you to scratch a hole in your head.,back_translation
1,this u-boat does n't have a captain .,This boat doesn't have a captain.,back_translation
1,"it 's leaden and predictable , and laughs are lacking .","It's lead and predictable, and laughter is missing.",back_translation
1,the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . '',the importance of being a serious film seems to miss a lot of the acerbic partee of the play. '',back_translation
1,"instead of panoramic sweep , kapur gives us episodic choppiness , undermining the story 's emotional thrust .","instead of panoramic scanning, kapur gives us the episodic helico, undermining the emotional thrust of history.",back_translation
1,"for those of us who respond more strongly to storytelling than computer-generated effects , the new star wars installment has n't escaped the rut dug by the last one .","for those of us who respond more strongly to narration than the effects generated by computer, the new episode of star wars has not escaped the rute dug by the last.",back_translation
1,"steve oedekerk is , alas , no woody allen .","steve oedekerk is, alas, no wooded allene.",back_translation
1,putting the primitive murderer inside a high-tech space station unleashes a pandora 's box of special effects that run the gamut from cheesy to cheesier to cheesiest .,Putting the primitive murderer inside a high-tech space station releases a pandora 'box of special effects that run the cheese cheese gamut in cheeserest.,back_translation
1,"though tom shadyac 's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance .","Although Tom Shadyac's film starts pretty scary, around the brand halfway, he takes a sudden turn in glucose sentimentality and the laughable contrivance.",back_translation
1,one of the most depressing movie-going experiences i can think of is to sit through about 90 minutes of a so-called ` comedy ' and not laugh once .,"One of the most depressing experiences I can imagine is to spend about 90 minutes of a so-called "" comedy "" and not to laugh once.",back_translation
1,shyamalan should stop trying to please his mom .,Timamalan should stop trying to please his mother.,back_translation
1,"kung pow is oedekerk 's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that .","kung pow is the realization of his childhood dream of being in a martial arts movie, and proves that sometimes the dreams of youth should remain just that.",back_translation
1,"wimps out by going for that pg-13 rating , so the more graphic violence is mostly off-screen and the sexuality is muted .","Wimps out by going for this note pg-13, so that the more graphic violence is mainly offscreen and sexuality is mute.",back_translation
1,the package in which this fascinating -- and timely -- content comes wrapped is disappointingly generic .,the package in which this fascinating -- and timely -- content is packaged is disappointingly generic.,back_translation
1,a baffling mixed platter of gritty realism and magic realism with a hard-to-swallow premise .,a mixed plateau of realism and magic realism with a premise difficult to swallow.,back_translation
1,the code talkers deserved better than a hollow tribute .,code readers deserved better than a hollow tribute.,back_translation
1,an entertainment so in love with its overinflated mythology that it no longer recognizes the needs of moviegoers for real characters and compelling plots .,An entertainment so much in love with his overwhelming mythology that he no longer recognizes the needs of cinemaphiles for real characters and convincing conspiracies.,back_translation
1,two badly interlocked stories drowned by all too clever complexity .,Two misconceived stories drowned by all too intelligent complexity.,back_translation
1,it 's virtually impossible to like any of these despicable characters .,It is practically impossible to love one of these despicable characters.,back_translation
1,"replacing john carpenter 's stylish tracking shots is degraded , handheld blair witch video-cam footage .","replacement of john carpenter 's elegant tracking shots is degraded, shooting of blar portable witchcraft video-cam.",back_translation
1,a fake street drama that keeps telling you things instead of showing them .,a false street drama that keeps telling you things instead of showing them.,back_translation
1,"like showgirls and glitter , the most entertaining moments here are unintentional .","Like showgirls and glitter, the most entertaining moments here are involuntary.",back_translation
1,"the story is predictable , the jokes are typical sandler fare , and the romance with ryder is puzzling .","the story is predictable, the jokes are typical of the sand party, and romance with the ryder is disconcerting.",back_translation
1,family togetherness takes a back seat to inter-family rivalry and workplace ambition ... whole subplots have no explanation or even plot relevance .,the family unit takes a back seat to interfamilial rivalry and ambition in the workplace ... not all subgroups have an explanation or even intrigue relevance.,back_translation
1,"cassavetes thinks he 's making dog day afternoon with a cause , but all he 's done is to reduce everything he touches to a shrill , didactic cartoon .","cassavetes thinks he's dogging day afternoon with a cause, but all he's done is to reduce everything he touches to a shrill, didactic cartoon.",back_translation
1,"` dragonfly ' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue .","The "" dragonfly "" covers the passage of the mombo jumbo, manipulative sentimentality and sapose dialogue.",back_translation
1,rock 's stand-up magic wanes .,Rock rises magically.,back_translation
1,plays like some corny television production from a bygone era,plays like a corny television production of a past era,back_translation
1,it 's like a drive-by .,It's like a car ride.,back_translation
1,it 's rare that a movie can be as intelligent as this one is in every regard except its storyline ; everything that 's good is ultimately scuttled by a plot that 's just too boring and obvious .,"It is rare that a film can be as intelligent as this one in all respects, except its history; everything that is good is finally shaken by a plot that is just too boring and obvious.",back_translation
1,this mistaken-identity picture is so film-culture referential that the final product is a ghost .,This image of mistaken identity is so reference for film culture that the final product is a ghost.,back_translation
1,"the histrionic muse still eludes madonna and , playing a charmless witch , she is merely a charmless witch .","The histrionic muse still escapes from the madonna and, playing a witch without charm, she is simply a witch without charm.",back_translation
1,one of those so-so films that could have been much better .,one of those movies that could have been much better.,back_translation
1,has all the complexity and realistic human behavior of an episode of general hospital .,has all the complexity and realistic human behavior of an episode of the general hospital.,back_translation
1,as original and insightful as last week 's episode of behind the music .,as original and insightful as last week's episode from behind the music.,back_translation
1,"... this story gets sillier , not scarier , as it goes along ...","... this story becomes more silky, no more scary, as it happens...",back_translation
1,... most viewers will wish there had been more of the `` queen '' and less of the `` damned . '',"... most viewers will want more of the ""Queen"" and less of the ""Damnaea"".",back_translation
1,"insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion .","Insomnia loses points when it goes to a bang-bang formula, shoot-em-up scene at the conclusion.",back_translation
1,"when it comes to the battle of hollywood vs. woo , it looks like woo 's a p.o.w.","When it comes to the battle of Hollywood vs. woo, it seems that woo 'is a p.o.w.",back_translation
1,"cheap , vulgar dialogue and a plot that crawls along at a snail 's pace .","cheap, vulgar dialogue and a plot that creeps at the pace of a snail.",back_translation
1,been there done that .,I was there doing this.,back_translation
1,something has been lost in the translation ... another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise .,something was lost in the translation ... another Hollywood fryfest routine in which the italic loose execution the absurdity of the premise.,back_translation
1,"despite some charm and heart , this quirky soccer import is forgettable","Despite a little charm and heart, this eccentric soccer import is forgotten",back_translation
1,-- that the ` true story ' by which all the queen 's men is allegedly `` inspired '' was a lot funnier and more deftly enacted than what 's been cobbled together onscreen .,"- that the "" true story "" whereby all the Queen ' s men are supposedly "" inspired "" was much more fun and skillful than what "" was paved together on the screen.",back_translation
1,you could hate it for the same reason .,You could hate him for the same reason.,back_translation
1,"julie davis is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent .","julie davis is the kathie lee gifford of the directors, unfortunately proving once again the ego does not always go hand in hand with the talent.",back_translation
1,"solondz may be convinced that he has something significant to say , but he is n't talking a talk that appeals to me .","solondz may be convinced that he has something significant to say, but he's not talking about a speech that attracts me.",back_translation
1,a beautifully shot but dull and ankle-deep ` epic . ',a nice but dull blow and deep 'epic' ankle. ',back_translation
1,"stale , futile scenario .","stall, futile scenario.",back_translation
1,full of the kind of obnoxious chitchat that only self-aware neurotics engage in .,full of the kind of heinous chitchat that only self-conscious neuroses engage in.,back_translation
1,"a simpler , leaner treatment would have been preferable ; after all , being about nothing is sometimes funnier than being about something .","A simpler, leaner treatment would have been better; after all, being on nothing is sometimes more fun than being on something.",back_translation
1,nothing but an episode of smackdown !,Nothing but a smackdown episode!,back_translation
1,the only reason you should see this movie is if you have a case of masochism and an hour and a half to blow .,The only reason you should see this movie is if you have a case of masochism and an hour and a half to suck.,back_translation
1,it 's drab .,It's drab.,back_translation
1,a thriller without thrills and a mystery devoid of urgent questions .,a thriller without strong sensations and a mystery without urgent questions.,back_translation
1,"watching this film , what we feel is n't mainly suspense or excitement .","watching this film, what we feel is not primarily suspense or excitement.",back_translation
1,"violent , vulgar and forgettably entertaining .","violent, vulgar and surprisingly entertaining.",back_translation
1,"as a story of dramatic enlightenment , the screenplay by billy ray and terry george leaves something to be desired .","As a story of dramatic illumination, the biggy and earthy ray scenario leaves something to be desired.",back_translation
1,"with all the sympathy , empathy and pity fogging up the screen ... his secret life enters the land of unintentional melodrama and tiresome love triangles .","With all sympathy, empathy and pity sneak into the screen ... his secret life enters the land of involuntary melodrama and tiring love triangles.",back_translation
1,"like a fish that 's lived too long , austin powers in goldmember has some unnecessary parts and is kinda wrong in places .","like a fish that has lived too long, the powers of austin in the gold member has a few useless parts and is a little bad in places.",back_translation
1,"the self-serious equilibrium makes its point too well ; a movie , like life , is n't much fun without the highs and lows .","the serene balance makes its point too well; a film, like life, is not much fun without the ups and downs.",back_translation
1,"the adventure does n't contain half the excitement of balto , or quarter the fun of toy story 2 .","adventure does not contain half of the balm excitement, or a quarter of the toy fun history 2 .",back_translation
1,... the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .,...the way his story unfolds suggests a director who struggles against the desire to sensationalize his material.,back_translation
1,beware the quirky brit-com .,attention to the eccentric brit-com .,back_translation
1,"in theory , a middle-aged romance pairing clayburgh and tambor sounds promising , but in practice it 's something else altogether -- clownish and offensive and nothing at all like real life .","In theory, a middle-aged couple of clayburgh and drum romance sounds promising, but in practice it's something else -- clown and offensive and nothing like real life.",back_translation
1,it still feels like a prison stretch .,It always looks like a prison stretch.,back_translation
1,"the direction , by george hickenlooper , has no snap to it , no wiseacre crackle or hard-bitten cynicism .","the direction, by george hickerlooper, has no cracking to it, no cracking of wisdom or hard-bitten cynicism.",back_translation
1,a supernatural mystery that does n't know whether it wants to be a suspenseful horror movie or a weepy melodrama .,A supernatural mystery that doesn't know if it wants to be a suspensive horror film or a whiny melodrama.,back_translation
1,time of favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation .,favorable time could have given the public the time of day by focusing on elements of a revealing alienation among a culture of people who unfortunately are in conflict with each other by recklessness and reprisals.,back_translation
1,a waste of fearless purity in the acting craft .,a waste of intrepid purity in the acting craft.,back_translation
